"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"1628";"44164";"Saint-Hilaire-de-Chaléons";"200067346";"44";"52";8,76917773336066;7,03012679127276;10,9384198041393;"maille";96;948;0,648670463478738
"1628";"44187";"Saint-Père-en-Retz";"244400586";"44";"52";9,02785412827824;7,23208423066374;11,2695244637645;"commune";177;948;0,648670463478738
"1628";"44038";"Chauvé";"200067346";"44";"52";8,73173620781241;6,98969367564062;10,907948293719;"commune";113;948;0,648670463478738
"1628";"44061";"Frossay";"244400586";"44";"52";8,37937150500145;6,69639878697746;10,4853174149926;"commune";120;948;0,648670463478738
"1628";"44005";"Chaumes-en-Retz";"200067346";"44";"52";8,93935360632021;7,17237620633724;11,1416412915183;"commune";331;948;0,648670463478738
"1628";"44192";"Saint-Viaud";"244400586";"44";"52";9,02472561837843;7,23990210682673;11,2495543841979;"commune";111;948;0,648670463478738
"1629";"17461";"Vaux-sur-Mer";"241700640";"17";"75";11,2450150478602;8,93190459597904;14,1571556287701;"commune";136;574;0,799538611666258
"1629";"17225";"Les Mathes";"241700640";"17";"75";9,83061763751217;7,80982311435174;12,3742934660547;"commune";102;574;0,799538611666258
"1629";"17380";"Saint-Palais-sur-Mer";"241700640";"17";"75";11,6610942527027;9,25928665081057;14,6859174252383;"commune";110;574;0,799538611666258
"1629";"17064";"Breuillet";"241700640";"17";"75";10,5534507751786;8,37828443422067;13,2933327984439;"maille";99;574;0,799538611666258
"1629";"17452";"La Tremblade";"241700640";"17";"75";10,0829184527683;8,00334123619179;12,7028501628092;"commune";127;574;0,799538611666258
"163";"62236";"Contes";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";2;483;0,685894936619214
"163";"62635";"Offin";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";4;483;0,685894936619214
"163";"62437";"Herly";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";27;483;0,685894936619214
"163";"62138";"Blangy-sur-Ternoise";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";34;483;0,685894936619214
"163";"62220";"Cavron-Saint-Martin";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";11;483;0,685894936619214
"163";"62729";"Rumilly";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";12;483;0,685894936619214
"163";"62738";"Sains-lès-Fressin";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";10;483;0,685894936619214
"163";"62725";"Royon";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";2;483;0,685894936619214
"163";"62492";"Lebiez";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";8;483;0,685894936619214
"163";"62449";"Hesmond";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";7;483;0,685894936619214
"163";"62828";"Tramecourt";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";2;483;0,685894936619214
"163";"62726";"Ruisseauville";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";8;483;0,685894936619214
"163";"62521";"La Loge";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";5;483;0,685894936619214
"163";"62325";"Fauquembergues";"200069037";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";97;483;0,685894936619214
"163";"62522";"Loison-sur-Créquoise";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";6;483;0,685894936619214
"163";"62364";"Fruges";"200069235";"62";"32";5,92358552381988;4,89968838687973;7,16144837944563;"commune";167;483;0,685894936619214
"163";"62209";"Canlers";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";2;483;0,685894936619214
"163";"62704";"Renty";"200069037";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";29;483;0,685894936619214
"163";"62293";"Embry";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";18;483;0,685894936619214
"163";"62745";"Saint-Denœux";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";3;483;0,685894936619214
"163";"62541";"Maisoncelle";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";3;483;0,685894936619214
"163";"62017";"Aix-en-Ergny";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";7;483;0,685894936619214
"163";"62659";"Planques";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";4;483;0,685894936619214
"163";"62710";"Rimboval";"200069235";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";8;483;0,685894936619214
"163";"62157";"Boubers-lès-Hesmond";"200044030";"62";"32";5,99694885023898;4,96046997413263;7,24999762117722;"maille";7;483;0,685894936619214
"1630";"37264";"Vallères";"200072650";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";44;704;0,744344341154302
"1630";"37205";"Saché";"200072650";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";39;704;0,744344341154302
"1630";"37014";"Azay-le-Rideau";"200072650";"37";"24";8,47192542508099;6,71886214548586;10,6823921750435;"commune";169;704;0,744344341154302
"1630";"37067";"Cheillé";"200072650";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";62;704;0,744344341154302
"1630";"37081";"Cléré-les-Pins";"200072981";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";52;704;0,744344341154302
"1630";"37186";"Pont-de-Ruan";"200072650";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";43;704;0,744344341154302
"1630";"37150";"Mazières-de-Touraine";"200072981";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";39;704;0,744344341154302
"1630";"37251";"Souvigné";"200072981";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";21;704;0,744344341154302
"1630";"37077";"Cinq-Mars-la-Pile";"200072981";"37";"24";8,75840542657639;6,96106082975853;11,0198240601991;"commune";170;704;0,744344341154302
"1630";"37056";"La Chapelle-aux-Naux";"200072650";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";9;704;0,744344341154302
"1630";"37249";"Sonzay";"200073237";"37";"24";8,46660136192033;6,74222019042483;10,6320079435368;"maille";56;704;0,744344341154302
"1631";"69166";"Riverie";"246900740";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";14;493;0,750302797750858
"1631";"69051";"Chaussan";"246900740";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";29;493;0,750302797750858
"1631";"69141";"Mornant";"246900740";"69";"84";10,544973662423;7,81965763473677;14,2201199509341;"commune";122;493;0,750302797750858
"1631";"69170";"Rontalon";"246900740";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";36;493;0,750302797750858
"1631";"69269";"Yzeron";"246900724";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";34;493;0,750302797750858
"1631";"69180";"Saint-André-la-Côte";"246900740";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";5;493;0,750302797750858
"1631";"69184";"Sainte-Catherine";"200066587";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";16;493;0,750302797750858
"1631";"69249";"Thurins";"246900724";"69";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";98;493;0,750302797750858
"1631";"42242";"Saint-Joseph";"244200770";"42";"84";8,93923658609652;6,62703810952408;12,0581697919262;"maille";28;493;0,750302797750858
"1631";"69228";"Chabanière";"246900740";"69";"84";9,37405399298646;6,9457537743535;12,6513105874682;"commune";111;493;0,750302797750858
"1632";"56156";"Persquen";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";9;498;0,665306576456117
"1632";"56113";"Locmalo";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";29;498;0,665306576456117
"1632";"56210";"Saint-Caradec-Trégomel";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";28;498;0,665306576456117
"1632";"56026";"Bubry";"200042174";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";69;498;0,665306576456117
"1632";"56131";"Meslan";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";69;498;0,665306576456117
"1632";"56264";"Kernascléden";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";9;498;0,665306576456117
"1632";"56105";"Lanvénégen";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";26;498;0,665306576456117
"1632";"56201";"Le Saint";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";8;498;0,665306576456117
"1632";"56057";"Le Faouët";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";86;498;0,665306576456117
"1632";"56048";"Le Croisty";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";31;498;0,665306576456117
"1632";"56182";"Priziac";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";45;498;0,665306576456117
"1632";"56110";"Lignol";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";37;498;0,665306576456117
"1632";"56014";"Berné";"245614417";"56";"53";7,83327497782019;6,00107269829965;10,2248714459883;"maille";52;498;0,665306576456117
"1633";"40019";"Aureilhan";"244000543";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";47;638;0,679256839208708
"1633";"40150";"Léon";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";55;638;0,679256839208708
"1633";"40123";"Herm";"244000675";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";18;638;0,679256839208708
"1633";"40257";"Sainte-Eulalie-en-Born";"244000873";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";21;638;0,679256839208708
"1633";"40075";"Castets";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";78;638;0,679256839208708
"1633";"40266";"Saint-Julien-en-Born";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";39;638;0,679256839208708
"1633";"40276";"Saint-Michel-Escalus";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";10;638;0,679256839208708
"1633";"40021";"Azur";"244000865";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";15;638;0,679256839208708
"1633";"40184";"Mimizan";"244000543";"40";"75";10,3207606173284;7,90299457916191;13,4781947087572;"commune";239;638;0,679256839208708
"1633";"40326";"Vielle-Saint-Girons";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";35;638;0,679256839208708
"1633";"40187";"Moliets-et-Maa";"244000865";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";61;638;0,679256839208708
"1633";"40157";"Lit-et-Mixe";"244000857";"40";"75";10,1494433052345;7,76843295839629;13,2602289236251;"maille";20;638;0,679256839208708
"1634";"29271";"Saint-Vougay";"242900751";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";41;553;0,703300514662368
"1634";"29213";"Plouzévédé";"242900751";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";65;553;0,703300514662368
"1634";"29185";"Plouescat";"200067072";"29";"53";8,09953803946724;6,37022620478055;10,2983025003955;"commune";132;553;0,703300514662368
"1634";"29187";"Plougar";"242900751";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";22;553;0,703300514662368
"1634";"29244";"Saint-Derrien";"242900751";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";35;553;0,703300514662368
"1634";"29111";"Lanhouarneau";"200067072";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";54;553;0,703300514662368
"1634";"29255";"Saint-Méen";"242900793";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";49;553;0,703300514662368
"1634";"29206";"Plounévez-Lochrist";"200067072";"29";"53";7,5406146112523;5,9355454184786;9,57972093658182;"commune";115;553;0,703300514662368
"1634";"29148";"Mespaul";"200067072";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";21;553;0,703300514662368
"1634";"29285";"Tréflaouénan";"200067072";"29";"53";7,49422242539851;5,89803122910034;9,52239274085919;"maille";19;553;0,703300514662368
"1635";"86292";"Villiers";"200069763";"86";"75";6,79644713385915;5,6849013404091;8,12532898592364;"maille";45;697;0,769089545735005
"1635";"86048";"Chabournay";"200069763";"86";"75";6,79644713385915;5,6849013404091;8,12532898592364;"maille";35;697;0,769089545735005
"1635";"86281";"Saint-Martin-la-Pallu";"200069763";"86";"75";6,69686350377717;5,60557387825544;8,00060471278279;"commune";199;697;0,769089545735005
"1635";"86002";"Amberre";"200069763";"86";"75";6,79644713385915;5,6849013404091;8,12532898592364;"maille";6;697;0,769089545735005
"1635";"86102";"Frozes";"200069763";"86";"75";6,79644713385915;5,6849013404091;8,12532898592364;"maille";12;697;0,769089545735005
"1635";"86177";"Neuville-de-Poitou";"200069763";"86";"75";7,16408450576087;5,99647064326199;8,5590524591918;"commune";400;697;0,769089545735005
"1636";"13112";"Velaux";"200054807";"13";"93";14,0896549955859;10,7957146827575;18,3886276849929;"commune";213;536;0,896967907634471
"1636";"13114";"Ventabren";"200054807";"13";"93";16,485846247603;12,633940097457;21,5121430371757;"commune";323;536;0,896967907634471
"1637";"34256";"Saint-Geniès-des-Mourgues";"243400017";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";72;503;0,768906528887506
"1637";"34321";"Valergues";"243400470";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";79;503;0,768906528887506
"1637";"34249";"Saint-Drézéry";"243400017";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";55;503;0,768906528887506
"1637";"34244";"Saint-Brès";"243400017";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";81;503;0,768906528887506
"1637";"34307";"Sussargues";"243400017";"34";"76";12,1835125011107;9,14447016962991;16,2325398969209;"commune";142;503;0,768906528887506
"1637";"34043";"Buzignargues";"200022986";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";19;503;0,768906528887506
"1637";"34265";"Saint-Jean-de-Cornies";"200022986";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";16;503;0,768906528887506
"1637";"34164";"Montaud";"243400017";"34";"76";11,3411086794383;8,521041331866;15,0944868202703;"maille";39;503;0,768906528887506
"1638";"40317";"Tosse";"244000865";"40";"75";11,8906066627792;9,08551547825137;15,5617506950899;"commune";104;510;0,724692194835223
"1638";"40310";"Soustons";"244000865";"40";"75";11,3085297991886;8,64836005052555;14,7869475220755;"commune";197;510;0,724692194835223
"1638";"40296";"Seignosse";"244000865";"40";"75";12,1917172023478;9,32052334056508;15,9473843807799;"maille";96;510;0,724692194835223
"1638";"40181";"Messanges";"244000865";"40";"75";12,1917172023478;9,32052334056508;15,9473843807799;"maille";24;510;0,724692194835223
"1638";"40304";"Soorts-Hossegor";"244000865";"40";"75";12,1917172023478;9,32052334056508;15,9473843807799;"maille";58;510;0,724692194835223
"1638";"40328";"Vieux-Boucau-les-Bains";"244000865";"40";"75";12,1917172023478;9,32052334056508;15,9473843807799;"maille";31;510;0,724692194835223
"1639";"37010";"Auzouer-en-Touraine";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";78;470;0,822442165524059
"1639";"41278";"Villechauve";"200072072";"41";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";4;470;0,822442165524059
"1639";"37106";"La Ferrière";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";5;470;0,822442165524059
"1639";"37276";"Villedômer";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";58;470;0,822442165524059
"1639";"37224";"Saint-Laurent-en-Gâtines";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";30;470;0,822442165524059
"1639";"37229";"Saint-Nicolas-des-Motets";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";14;470;0,822442165524059
"1639";"37160";"Morand";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";6;470;0,822442165524059
"1639";"41205";"Saint-Cyr-du-Gault";"200030385";"41";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";9;470;0,822442165524059
"1639";"37175";"Nouzilly";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";29;470;0,822442165524059
"1639";"41286";"Villeporcher";"200072072";"41";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";8;470;0,822442165524059
"1639";"37155";"Monthodon";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";26;470;0,822442165524059
"1639";"37169";"Neuville-sur-Brenne";"243700499";"37";"24";7,54087074462959;6,21129438244344;9,15505337308463;"maille";23;470;0,822442165524059
"1639";"37153";"Monnaie";"200073161";"37";"24";9,02471223725586;7,42906189133094;10,9630841897165;"commune";180;470;0,822442165524059
"164";"27670";"Vandrimare";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";22;701;0,789455256228667
"164";"27194";"Cuverville";"200072312";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";0;701;0,789455256228667
"164";"27337";"Heuqueville";"200072312";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";0;701;0,789455256228667
"164";"27346";"Houville-en-Vexin";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";3;701;0,789455256228667
"164";"27205";"Douville-sur-Andelle";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";40;701;0,789455256228667
"164";"27453";"Perriers-sur-Andelle";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";93;701;0,789455256228667
"164";"27214";"Écouis";"200072312";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";21;701;0,789455256228667
"164";"27487";"Radepont";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";15;701;0,789455256228667
"164";"27246";"Fleury-sur-Andelle";"200070142";"27";"28";7,57943546951666;6,31442225164057;9,09787780214438;"commune";215;701;0,789455256228667
"164";"27493";"Romilly-sur-Andelle";"200070142";"27";"28";8,64258399148991;7,20141083434462;10,3721700883568;"commune";166;701;0,789455256228667
"164";"27034";"Bacqueville";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";13;701;0,789455256228667
"164";"27454";"Perruel";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";22;701;0,789455256228667
"164";"27470";"Pont-Saint-Pierre";"200070142";"27";"28";7,97750174310046;6,64750734774329;9,57359363924218;"maille";91;701;0,789455256228667
"1640";"64174";"Castéra-Loubix";"200072106";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65352";"Ouzous";"200070811";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"65280";"Loubajac";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";12;478;0,691436830660379
"1640";"65400";"Salles";"200070811";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";1;478;0,691436830660379
"1640";"65395";"Saint-Pé-de-Bigorre";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";27;478;0,691436830660379
"1640";"65056";"Ayzac-Ost";"200070811";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"65425";"Siarrouy";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";10;478;0,691436830660379
"1640";"65244";"Lagarde";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";11;478;0,691436830660379
"1640";"65341";"Oroix";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";5;478;0,691436830660379
"1640";"64292";"Labatmale";"246401756";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";12;478;0,691436830660379
"1640";"65334";"Omex";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";6;478;0,691436830660379
"1640";"65292";"Luquet";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";16;478;0,691436830660379
"1640";"64352";"Lourenties";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";20;478;0,691436830660379
"1640";"64398";"Montaner";"200072106";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";4;478;0,691436830660379
"1640";"64193";"Corbère-Abères";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65476";"Villenave-près-Béarn";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";3;478;0,691436830660379
"1640";"64453";"Pontacq";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";90;478;0,691436830660379
"1640";"65439";"Tarasteix";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"65360";"Peyrouse";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";7;478;0,691436830660379
"1640";"64400";"Montaut";"246401756";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";43;478;0,691436830660379
"1640";"64238";"Ger";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";52;478;0,691436830660379
"1640";"64111";"Bentayou-Sérée";"200072106";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";1;478;0,691436830660379
"1640";"64098";"Bassillon-Vauzé";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"64270";"Igon";"246401756";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";15;478;0,691436830660379
"1640";"65403";"Sanous";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65366";"Poueyferré";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";9;478;0,691436830660379
"1640";"64454";"Pontiacq-Viellepinte";"200072106";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"65202";"Gez";"200070811";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";8;478;0,691436830660379
"1640";"65065";"Barlest";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";3;478;0,691436830660379
"1640";"65415";"Ségus";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"65420";"Sère-en-Lavedan";"200070811";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65252";"Lamarque-Pontacq";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";21;478;0,691436830660379
"1640";"65438";"Talazac";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65390";"Saint-Lézer";"200072106";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"64356";"Luc-Armau";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65070";"Bartrès";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";2;478;0,691436830660379
"1640";"64357";"Lucarré";"200067296";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"65343";"Ossen";"200069300";"65";"76";8,12177641359173;6,7532437171497;9,76763980024337;"maille";1;478;0,691436830660379
"1640";"64372";"Maure";"200072106";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";0;478;0,691436830660379
"1640";"64191";"Coarraze";"246401756";"64";"75";8,12177641359173;6,7532437171497;9,76763980024337;"maille";87;478;0,691436830660379
"1641";"85190";"Rocheservière";"200070233";"85";"52";7,9883953338307;6,48738314713395;9,83670280639439;"commune";113;699;0,773766313778019
"1641";"85262";"Saint-Philbert-de-Bouaine";"200070233";"85";"52";8,25982623442795;6,71626811335333;10,1581307165655;"commune";114;699;0,773766313778019
"1641";"85129";"Les Lucs-sur-Boulogne";"200072882";"85";"52";7,79551597383033;6,33771052779607;9,58864704087022;"commune";199;699;0,773766313778019
"1641";"85019";"Bellevigny";"200072882";"85";"52";8,35360219003103;6,79172133875817;10,2746661808788;"commune";273;699;0,773766313778019
"1642";"30217";"Rochefort-du-Gard";"248400251";"30";"76";11,5242463206595;8,80132097802986;15,0895818469472;"commune";207;516;0,77163810323132
"1642";"30103";"Domazan";"243000684";"30";"76";10,3344137528576;7,91986430552286;13,4850931146353;"maille";55;516;0,77163810323132
"1642";"30326";"Tavel";"200034692";"30";"76";10,3073142232082;7,8790124623373;13,4840155417692;"commune";119;516;0,77163810323132
"1642";"30107";"Estézargues";"243000684";"30";"76";10,3344137528576;7,91986430552286;13,4850931146353;"maille";75;516;0,77163810323132
"1642";"30260";"Saint-Hilaire-d'Ozilhan";"243000684";"30";"76";10,3344137528576;7,91986430552286;13,4850931146353;"maille";60;516;0,77163810323132
"1643";"13201";"Marseille 1er Arrondissement";"200054807";"13";"93";13,5870849248813;9,44814208902433;19,5391723596527;"maille";42;558;0,779100310636782
"1643";"13204";"Marseille 4e Arrondissement";"200054807";"13";"93";13,5870849248813;9,44814208902433;19,5391723596527;"maille";72;558;0,779100310636782
"1643";"13202";"Marseille 2e Arrondissement";"200054807";"13";"93";13,5870849248813;9,44814208902433;19,5391723596527;"maille";16;558;0,779100310636782
"1643";"13213";"Marseille 13e Arrondissement";"200054807";"13";"93";15,2347263155877;10,5985988796448;21,8988272456103;"commune";428;558;0,779100310636782
"1644";"34149";"Margon";"200071058";"34";"76";9,2068935065381;6,80920207099249;12,4488724459866;"maille";42;484;0,721215607769468
"1644";"34009";"Alignan-du-Vent";"243400769";"34";"76";9,2068935065381;6,80920207099249;12,4488724459866;"maille";68;484;0,721215607769468
"1644";"34300";"Servian";"243400769";"34";"76";9,31384602544852;6,86491405409121;12,6363894875079;"commune";203;484;0,721215607769468
"1644";"34311";"Tourbes";"243400819";"34";"76";9,2068935065381;6,80920207099249;12,4488724459866;"maille";59;484;0,721215607769468
"1644";"34182";"Nézignan-l'Évêque";"243400819";"34";"76";9,2068935065381;6,80920207099249;12,4488724459866;"maille";48;484;0,721215607769468
"1644";"34325";"Valros";"243400769";"34";"76";9,2068935065381;6,80920207099249;12,4488724459866;"maille";64;484;0,721215607769468
"1645";"44224";"La Grigonnais";"244400537";"44";"52";8,62476440363382;6,99326741317722;10,6368821072142;"maille";49;723;0,723932999349882
"1645";"44149";"Saffré";"244400537";"44";"52";8,80759412333036;7,1426872989971;10,8605782381395;"commune";168;723;0,723932999349882
"1645";"44062";"Le Gâvre";"244400453";"44";"52";8,62476440363382;6,99326741317722;10,6368821072142;"maille";81;723;0,723932999349882
"1645";"44221";"La Chevallerais";"244400453";"44";"52";8,62476440363382;6,99326741317722;10,6368821072142;"maille";56;723;0,723932999349882
"1645";"44015";"Blain";"244400453";"44";"52";8,92505809125332;7,24269060789335;10,9982140953852;"commune";369;723;0,723932999349882
